名称,地址,经纬度,电话,省份,城市,区县
黑哥造型(盖山镇卫生院西北),盖山镇义序路棋杆里新村46号隔壁,"119.324563,25.999312",13615048171,福建省,福州市,仓山区
蓝月亮美发设计(首山路),首山路203号,"119.314595,26.021243",13805062201,福建省,福州市,仓山区
叁仟先生男士理发(世纪金源店),城门镇潘墩路188号福州闽江世纪金源购物中心一层中岛Z1003,"119.357537,26.023593",15980291598,福建省,福州市,仓山区
时尚巴厘美容美发(远洋德呈乐堤港店),金山街道浦上大道198号远洋德呈乐堤港L7层,"119.279639,26.041055",0591-88680679,福建省,福州市,仓山区
蓝调造型(金山亚朵店),金山浦上工业区仓山园协盛装饰大楼2号楼一层05店金霞小区对面,"119.273583,26.029204",15305916752,福建省,福州市,仓山区
铭发郎发型直营连锁(南站·阳光天地购物中心店),城门镇胪雷路阳光天地S5一103铭发郎直营连锁古名奶茶边上,"119.384418,25.986852",15980645945;18558766655,福建省,福州市,仓山区
叁仟先生男士理发(中骏世界城店),南台路86号中骏世界城外街2层A208号,"119.321492,26.032391",15980291598,福建省,福州市,仓山区
想你美发沙龙(金港店),金港路嘉园小区1栋04店面35-11,"119.275591,26.032724",0591-62787797,福建省,福州市,仓山区
未来美业(仓山万达金街店),金山街道浦上大道272号万达广场(福州仓山店)金街203铺,"119.273299,26.036074",0591-83050086;13763801822,福建省,福州市,仓山区
兰蔻私人订制美发连锁(仓山万达店),金山街道浦上大道272号仓山万达广场SOHO区C2栋912室,"119.276529,26.037350",13489190310,福建省,福州市,仓山区
蓝创专业烫染吧,金山大道580融信小区32号橘园洲公交站后,"119.244060,26.050790",13960783985,福建省,福州市,仓山区
米崎造型(南站阳光天地店),胪雷路16号南站·阳光天地购物中心F1层,"119.384272,25.987909",15570062774,福建省,福州市,仓山区
几点洗脸洗头吧,金山街道凤冈路226号玺云公馆6-1号楼1层06,"119.259875,26.037775",19559195789,福建省,福州市,仓山区
想你美发沙龙(金山万科里店),金山街道金康支路金山万科里B-2728,"119.261606,26.039124",0591-62788189,福建省,福州市,仓山区
卡罗迪发型连锁(学生街店),仓前街道石岩路33-51号欣隆盛花园,"119.314426,26.037673",18558758520,福建省,福州市,仓山区
美发复印打印照相店,南三环路与螺洲街交叉路口往东南约100米,"119.352939,25.998745",13950408297,福建省,福州市,仓山区
名点时尚(春晓苑店),金山街道14号金山碧水三期春晓苑20号楼06-07号,"119.254410,26.047286",0591-88071217,福建省,福州市,仓山区
MOCCI慕紫·烫发·染发(乐堤港店),浦上大道198号福州远洋德呈乐堤港1层,"119.278771,26.040764",[],福建省,福州市,仓山区
BB儿童理发馆(远洋德呈乐堤港店),浦上大道远洋德呈乐堤港3层童装区(英孚教育旁),"119.279475,26.040375",[],福建省,福州市,仓山区
艾发造型(兴元花园店),下渡街道展进巷20号兴元花园(大坪路),"119.328747,26.042027",13950406208,福建省,福州市,仓山区
尚戏造型(江南水都店),上渡街道通江路115号江南水都四期39号楼1层01店面,"119.290163,26.039922",13559199702,福建省,福州市,仓山区
M6造型公社,城门镇胪厦村西亭3-1号,"119.347430,26.007472",13850115045,福建省,福州市,仓山区
哈妮发型(菖蒲新区店),朝阳路245号,"119.326525,26.045875",0591-83469800;13559132231,福建省,福州市,仓山区
蓝调造型(江南水都店),通江路18号融侨江南水都杰座西区,"119.286654,26.039751",18960892183,福建省,福州市,仓山区
漂亮宝贝烫染,郑安村30号,"119.309322,26.030170",15060198056;18850731304,福建省,福州市,仓山区
凌度造型(美发沙龙机构),融侨阳光城方圆A区南门19栋109店铺,"119.279730,26.011285",13859022458;15960181434,福建省,福州市,仓山区
剪吧安腾店,大浦路与大浦支路交叉口北120米,"119.354375,25.996375",13400555190,福建省,福州市,仓山区
SO HAIR大润发店,建新镇大润发(金山店)1楼,"119.264704,26.056553",13529987888,福建省,福州市,仓山区
0度造型,仓山镇上三路求实公寓0度造型设计室,"119.321182,26.035728",15880416225,福建省,福州市,仓山区
名点美业(金桔店),金山桔园龙苑(桔园洲地铁站B西南口旁),"119.242033,26.046525",0591-88072730;13859055657,福建省,福州市,仓山区
亚木烫发染发Yamu Style(南站阳光天地店),胪雷路16号南站·阳光天地购物中心F1层,"119.384275,25.987075",[],福建省,福州市,仓山区
精彩美容美甲美发(桥南店),观海新村门口旁边观海路55号,"119.319452,26.047223",13055720087,福建省,福州市,仓山区
蓝派美发连锁沙龙,福晟朝阳壹品B区1a栋11底商,"119.324352,26.046466",0591-86237062;0591-86237076;13705064469,福建省,福州市,仓山区
SO HAIR(欢乐颂店),浦上大道306号仓山欢乐颂1层L303商铺SOHAIR美发店,"119.268153,26.033647",0591-83519662,福建省,福州市,仓山区
新增蓝派美发直营店(城市2店),石岩路33号欣隆盛花园2区B4号楼1层,"119.314382,26.037451",0591-83308190;0591-83532062;13625049913,福建省,福州市,仓山区
铭发郎发型直营连锁(龙湖天序店),金山街道凤冈路782号玖序公馆S4号2层207商业用房,"119.252363,26.036566",15985795703,福建省,福州市,仓山区
蓝派美发连锁(十锦店),下渡街道工农路23号福园苑1号1层04店面,"119.324141,26.042821",0591-83580067;0591-83801160;13625049913,福建省,福州市,仓山区
名媛发艺沙龙(金洲南路店),金山街道金洲南路550号(金建小区底商),"119.268409,26.034899",15060168931;15859190040,福建省,福州市,仓山区
SO HAIR(奥体阳光店),盘屿路3号奥体阳光天地F1层,"119.278275,26.018475",[],福建省,福州市,仓山区
雨果造型金牌烫染设计(万达爱琴海店),金山街道浦上大道198号爱琴海购物公园红星国际商务中心15层1503-1505,"119.279177,26.040221",13559181889;19905013312,福建省,福州市,仓山区
火爆烫染吧,金洲南路86号店面(金山地铁站F口旁),"119.262042,26.045338",13123193415;13675000987,福建省,福州市,仓山区
名川美发工作室,金山街道浦上大道274号仓山万达广场SOHO区C4栋2201室,"119.276275,26.036825",13763800522;17750254366,福建省,福州市,仓山区
LANPAI蓝派美发连锁(临江店),朝阳路284号,"119.330889,26.045133",15980288779,福建省,福州市,仓山区
M造型,盖山镇林浦路331号,"119.357152,26.024169",[],福建省,福州市,仓山区
青木潮牌发型沙龙(人民公园小区店),上三路113-07号,"119.316266,26.036157",18059369630,福建省,福州市,仓山区
阿福贝贝婴儿理发(金港路店),金港路177号摩卡生活馆,"119.280797,26.035733",0591-87608699,福建省,福州市,仓山区
福州市·蓝汐造型(劳光综合楼店),劳光综合楼(农林大学地铁站B口步行160米),"119.248167,26.082272",15880071383,福建省,福州市,仓山区
点创形象设计沙龙(阳光城新界店),建新镇金洲南路阳光城新界3号楼店面,"119.278961,26.026433",0591-83538586;15960016305,福建省,福州市,仓山区
C·ONE造型美发,首山路59号2-3,"119.313537,26.028394",15005058818,福建省,福州市,仓山区
迈凯伦(齐安路店),盖山镇齐安路763-104号,"119.295625,26.002775",13860085288,福建省,福州市,仓山区
狂剪坊美发工作室,在水一方东北门旁,"119.249369,26.080147",15980708793,福建省,福州市,仓山区
卡罗迪发型连锁(朝阳壹品店),朝阳路朝阳壹品6号楼8店,"119.324689,26.045944",18350056305,福建省,福州市,仓山区
铭发郎美发连锁(三高路金满堂店),展进路192号(三叉街地铁站D1口步行330米),"119.328224,26.036543",15860275394,福建省,福州市,仓山区
ALi美发造型工作室(金山大景城店),金山大道589号大景城1号楼111室(小区内),"119.247813,26.049798",15280001303,福建省,福州市,仓山区
名流造型(闽江大道店),建新镇闽江大道99-12号天俊·蓝水湾5号楼,"119.253273,26.069230",18606063503,福建省,福州市,仓山区
欢莱美发,建新镇洪塘路66号状元山庄,"119.248041,26.072964",13678554461,福建省,福州市,仓山区
圣薇纳美发沙龙(阳光天地店),奥体阳光天地1号门,"119.277730,26.018327",15859052765,福建省,福州市,仓山区
SOHAIR(融侨江南水都悦湖店),融侨江南水都悦湖,"119.285553,26.043764",[],福建省,福州市,仓山区
自見山·沙龙,万科云城2期2号楼102号店铺,"119.424025,25.982125",[],福建省,福州市,仓山区
独品造型(浦上大道店),浦上大道正祥一品新筑14号楼店面,"119.268736,26.033743",18050295939;18060295939,福建省,福州市,仓山区
名爵造型(万安路店),万安路3号,"119.312626,26.029862",0591-63123899;13706947757,福建省,福州市,仓山区
梦焕空间美容美发汗蒸SPA馆(新仓山洋楼店),新仓山洋楼(黄山地铁站C东南口步行110米),"119.349476,26.009901",[],福建省,福州市,仓山区
铭发郎美发直营连锁(融桥则徐道壹号店),三叉街融侨则徐道1号B区,"119.330764,26.032151",[],福建省,福州市,仓山区
巨匠造型(蓝水湾店),闽江大道99号天俊·蓝水湾,"119.254161,26.068607",18558622233,福建省,福州市,仓山区
新尼可造型(金山明星店),建新镇金山大道198号金山明星18号楼1层11店面,"119.260875,26.051130",17605020237;17605931597,福建省,福州市,仓山区
顶刻造型公社(路边店),盖山镇高湖棋杆149号,"119.339536,26.039076",[],福建省,福州市,仓山区
DM形象设计(高宅路店),高宅路好景城2号楼1层07号店面,"119.263409,26.029546",15859068707,福建省,福州市,仓山区
品尚Hair salon(仓山万达广场B2区店),亭头路万达B2区32号,"119.273381,26.036685",0591-83059553;18650997599,福建省,福州市,仓山区
丝奇造型(万安路店),郑安村57号万安路郑安新苑旁,"119.309678,26.028819",13706964454,福建省,福州市,仓山区
灵动hair salon(嘉年华花园学生公寓店),对湖街道首山路50号滨海嘉年华E区5号楼1层02店面,"119.313877,26.033853",13799989236,福建省,福州市,仓山区
MR造型(龙湖兰园·天序店),金山街道龙湖兰园天序s4楼08店面,"119.252264,26.036605",17689436072,福建省,福州市,仓山区
英姿美发(福州仓山区),建新镇马榕小区39号楼1层店面,"119.261615,26.059485",15980645816,福建省,福州市,仓山区
美莳造型(状元山庄店),洪塘路38号(洪塘地铁站A1北口步行230米),"119.248563,26.073359",17859350880,福建省,福州市,仓山区
JZ·密丝(中发·印象外滩店),中发•印象外滩3号38,"119.360455,26.020632",17855081089,福建省,福州市,仓山区
A+快剪(洪湾店),地铁2号线洪湾站B口(地铁站内),"119.249155,26.047467",15005915661,福建省,福州市,仓山区
奈斯Nice造型(台屿小区店),建新镇台屿路160-11,"119.283757,26.007035",18259091983,福建省,福州市,仓山区
墨酷儿童造型(远洋德呈乐堤港店),浦上大道198号福州远洋德呈乐堤港B1层,"119.279175,26.041425",[],福建省,福州市,仓山区
品格美发工作室,城门镇胪雷新城1区8座109,"119.379498,25.981771",15659325676;18959367356,福建省,福州市,仓山区
艾嘉形象设计,谢宅路8-13,"119.264881,26.034455",15859171446,福建省,福州市,仓山区
奥斯卡造型(齐安路店),齐安路与长埕路交叉口南160米,"119.294195,26.003218",[],福建省,福州市,仓山区
星颜·科技美肤养发造型,金祥路233号(金山地铁站D口步行110米),"119.264213,26.047249",15980680471,福建省,福州市,仓山区
偶遇salon(金榕南路店),金榕南路锦绣闽江8幢04店,"119.274973,26.039707",18305943303,福建省,福州市,仓山区
千丝造型,建新镇劳光村农大步行街10号店面,"119.247825,26.082725",18305981697,福建省,福州市,仓山区
皇冠亲理儿童美发造型(福州仓山欢乐颂店),浦上大道306号欢乐颂三层L343,"119.267922,26.033984",18649899498,福建省,福州市,仓山区
韩发艺社(榕城广场店),建新镇金环路13号金山碧水东区雨桐苑2号楼店面,"119.266419,26.051263",13559171054,福建省,福州市,仓山区
唯美造型(金桔路店),金山街道金桔路230号水印天长家园8号楼1层10店面,"119.239979,26.042681",13609578338,福建省,福州市,仓山区
壹丝造型(仓山学生街店),首山路59-8号店面,"119.313568,26.028142",13489998570;18850712216,福建省,福州市,仓山区
慕沙龙·专业平价烫染(交通学院船政店),首山路与北园路交叉口南180米,"119.314590,26.022051",15659736085,福建省,福州市,仓山区
剪爱造型(农大店),建新镇上下店路淮安新村金山学生街店面26号,"119.248139,26.080323",18850743624,福建省,福州市,仓山区
青致造型专业烫染店,五柱厅巷38号(三叉街地铁站A口步行420米),"119.325135,26.039096",13950453482,福建省,福州市,仓山区
福囍barbershop男士理发(点金财富中心店),金山街道浦上大道208号点金财富中心1号楼802室,"119.276975,26.039598",18350183312,福建省,福州市,仓山区
度美发沙龙(榕城广场店),建新镇金榕南路10-19号金山碧水榕城广场4座1层10号店,"119.268913,26.051121",15205057393,福建省,福州市,仓山区
尚秀阁(美伦雅居店),下渡街道三高路18号美伦雅居3座,"119.326484,26.037067",13809518360,福建省,福州市,仓山区
