名称,地址,经纬度,电话,省份,城市,区县
发型坊美发店,东平街木材小区7号楼门市556,"129.641911,44.591631",[],黑龙江省,牡丹江市,阳明区
利红美发,机车住宅4-2号楼1单元,"129.649931,44.607144",[],黑龙江省,牡丹江市,阳明区
如意美发,崔恩凤口腔诊所东侧100米,"129.869311,44.564913",[],黑龙江省,牡丹江市,阳明区
玉清美发5元理发,中心路与铁岭街交叉口东北60米,"129.685801,44.593634",[],黑龙江省,牡丹江市,阳明区
齐齐发艺,莲花北路与镇江路交叉口南140米,"129.668625,44.614175",[],黑龙江省,牡丹江市,阳明区
美灵发廊,机车住宅2-12-3-103,"129.654250,44.603935",[],黑龙江省,牡丹江市,阳明区
新世纪美发(华威一区店),丹江路与中通路交叉口西100米,"129.639923,44.587710",[],黑龙江省,牡丹江市,阳明区
百姓快剪店,东平安街与阳明三路交叉口东80米,"129.642838,44.591780",[],黑龙江省,牡丹江市,阳明区
靓点发屋(龙福佳源店),裕民路龙福家园6号102,"129.661278,44.618231",[],黑龙江省,牡丹江市,阳明区
回归发型设计(龙福佳源店),新兴街道裕民路28号龙福佳源,"129.660236,44.617393",[],黑龙江省,牡丹江市,阳明区
飘飘发廊,046乡道与201国道交叉口西北80米,"129.792875,44.819475",[],黑龙江省,牡丹江市,阳明区
金陵秀美发造型,046乡道与201国道交叉口西北100米,"129.792717,44.819605",[],黑龙江省,牡丹江市,阳明区
泓泓发廊,桦橡西街与桦橡科技路交叉口西南300米,"129.670874,44.677438",[],黑龙江省,牡丹江市,阳明区
文轩造型精致复合式店,林口镇邮政路果品道口,"130.273374,45.291321",[],黑龙江省,牡丹江市,林口县
新芳芳美容美发养生SPA会馆,站前大街与明华路交叉口西南20米,"130.264068,45.288612",[],黑龙江省,牡丹江市,林口县
果果造型,山水天域北区14号楼,"130.279132,45.280647",13199353330,黑龙江省,牡丹江市,林口县
剪廊发型工作室,新华路与站前大街交叉口南60米剪廊发型工作室,"130.270203,45.291500",13121715052,黑龙江省,牡丹江市,林口县
剪艺人生(迎宾路店),迎宾路与文政大街交叉口西北220米,"130.273375,45.291341",13351639191;18645784399,黑龙江省,牡丹江市,林口县
世季美发店,林口县世纪鼎城15号楼016门市,"130.265110,45.276291",13836382458;15522615156,黑龙江省,牡丹江市,林口县
梵宇造型(山水天域如意家园店),如意家园一号楼0125室,"130.280346,45.281399",19889931117,黑龙江省,牡丹江市,林口县
铭剪美容美发中心(海洋小区店),文政大街217号海洋小区,"130.273609,45.289201",15145366633,黑龙江省,牡丹江市,林口县
金顶发艺造型(山水天域店),山水天域六号楼中医院道口,"130.279136,45.279956",15946367799,黑龙江省,牡丹江市,林口县
标榜美业,林口县广场3号楼下55,"130.271832,45.289220",[],黑龙江省,牡丹江市,林口县
环宇发艺(金地家园店),金地家园东北门旁,"130.272170,45.288503",[],黑龙江省,牡丹江市,林口县
大春造型,林口镇邮电路老广播局对面,"130.273866,45.290481",[],黑龙江省,牡丹江市,林口县
深港美容美发,林口镇地税局楼下,"130.270102,45.291604",0453-3535166,黑龙江省,牡丹江市,林口县
木北发型设计(海洋小区店),兴林小区4号楼0113,"130.271849,45.290025",[],黑龙江省,牡丹江市,林口县
艺杰造型(新宏基御庭园店),新宏基御庭园6号楼35号门市,"130.269126,45.286917",17554238745,黑龙江省,牡丹江市,林口县
非凡时尚造型(中海新城店),中海新城,"130.280243,45.276082",15046355230,黑龙江省,牡丹江市,林口县
尚艺美发店,泰和全8号楼116室,"130.264542,45.280765",15174676866,黑龙江省,牡丹江市,林口县
甜甜美发(新宏基御庭园店),新宏基6号楼,"130.269129,45.286927",[],黑龙江省,牡丹江市,林口县
亚派美发,悦兴小区西门旁,"130.275991,45.294445",15945363199,黑龙江省,牡丹江市,林口县
山水天域兆红发廊烫染形象店,山水天域5号楼,"130.279622,45.279783",[],黑龙江省,牡丹江市,林口县
阿松烫染形象店(如意家园店),如意家园19号,"130.280075,45.280606",[],黑龙江省,牡丹江市,林口县
喜欢理美发,新鸿基1号楼0110室喜欢理美发,"130.267410,45.287735",15561936961,黑龙江省,牡丹江市,林口县
天佑造型,海洋世纪城14号楼013,"130.272067,45.290101",15945734321,黑龙江省,牡丹江市,林口县
后妃造型,林口县地税局楼下后,"130.270238,45.291453",[],黑龙江省,牡丹江市,林口县
靓丽美发厅照相复印打字(学府家园店),学府家园1号楼,"130.261820,45.278501",15765033444,黑龙江省,牡丹江市,林口县
天阳造型烫染工作室(御林嘉园店),林口镇御林家园4号楼下,"130.277130,45.286157",15145365238,黑龙江省,牡丹江市,林口县
林口林业局二理发店,兴林大街与商业路交叉口西120米,"130.289023,45.356340",[],黑龙江省,牡丹江市,林口县
名流(兴林大街店),古城镇林口林业局32号楼,"130.288459,45.356424",[],黑龙江省,牡丹江市,林口县
你好漂亮发型设计,文政大街新鸿基御庭园2号楼014室龙江银行东侧,"130.268921,45.287913",13114534349,黑龙江省,牡丹江市,林口县
首艺造型(山水天域店),盛林大街30号,"130.278663,45.279519",18145312444,黑龙江省,牡丹江市,林口县
搏莎造型,金沟步行街与站前大街交叉口南20米,"130.272177,45.292831",13946379139,黑龙江省,牡丹江市,林口县
春红美发(新宏基御庭园店),文德街31号,"130.269500,45.286978",[],黑龙江省,牡丹江市,林口县
金萍理容,民主小区南门东北230米,"130.263103,45.286254",[],黑龙江省,牡丹江市,林口县
佳鑫美发,迎宾路与文政大街交叉口西北140米,"130.273775,45.290775",[],黑龙江省,牡丹江市,林口县
花诗林美容美发化妆品店,建堂镇小学教学楼4号,"130.053494,45.681078",[],黑龙江省,牡丹江市,林口县
美约美容美发(林都雅苑小区店),笋岗村55-5栋,"130.261129,45.281777",[],黑龙江省,牡丹江市,林口县
德文剪艺,恒远小区,"130.271225,45.286575",13614537929,黑龙江省,牡丹江市,林口县
梵古造型,[],"130.269004,45.288025",18098886080,黑龙江省,牡丹江市,林口县
头领美发旗舰店,运管小区西北门旁,"130.260538,45.283374",[],黑龙江省,牡丹江市,林口县
洪波发型设计,迎宾路与站前大街交叉口南100米,"130.272591,45.292443",[],黑龙江省,牡丹江市,林口县
海宇发艺,林口镇海宇小区4号楼门市,"130.264266,45.284917",15004536528,黑龙江省,牡丹江市,林口县
珍姐美发(海宇小区店),海宇小区3号楼6号门市,"130.263147,45.284677",15946360679,黑龙江省,牡丹江市,林口县
有间发廊(学府家园店),林口镇学府5号楼,"130.260824,45.278203",15326530606,黑龙江省,牡丹江市,林口县
舒心发艺烫染形象店,恒远一号楼妇幼保健院南50米,"130.270592,45.286737",15045317733,黑龙江省,牡丹江市,林口县
鬼剪高端烫染(林都雅苑店),林都雅苑11号楼018室鬼剪造型,"130.261223,45.281645",13214533876,黑龙江省,牡丹江市,林口县
林口县医院西门头领造型,县医院西门运管道口北头领造型,"130.260453,45.283440",13504636658,黑龙江省,牡丹江市,林口县
佳丽美容美发设计中心,悦兴小区西门东南50米,"130.276590,45.294478",13845328387,黑龙江省,牡丹江市,林口县
奈丝造型(新宏基御庭园店),文政大街332号,"130.267790,45.287823",13115538466,黑龙江省,牡丹江市,林口县
小秀美发(山水天域店),山水天域北区南2门旁,"130.278975,45.279925",[],黑龙江省,牡丹江市,林口县
超群美发,建堂镇,"130.054101,45.680478",13604604131,黑龙江省,牡丹江市,林口县
敏敏发型工作室,站前大街与建华路交叉口北180米,"130.259105,45.286375",18346387779,黑龙江省,牡丹江市,林口县
霞光美容美发,站前大街与新华路交叉口西80米,"130.269181,45.291799",13836336347,黑龙江省,牡丹江市,林口县
英波造型(山水天域店),山水天域2号楼012门市,"130.279127,45.279093",13514533705,黑龙江省,牡丹江市,林口县
太子发型设计(海洋小区店),林口镇广场4号楼,"130.271478,45.290194",[],黑龙江省,牡丹江市,林口县
魅力时尚烫染会馆,文政大街与新华路交叉口东北60米,"130.272194,45.288965",13199399326,黑龙江省,牡丹江市,林口县
帕雅美发工作室,林口县广场3号楼门市249号,"130.272051,45.288945",[],黑龙江省,牡丹江市,林口县
好望角专业美发(德林家园店),邮电路德林楼下,"130.279665,45.278905",[],黑龙江省,牡丹江市,林口县
阿岩剪艺(民主小区店),文政大街408东南方向50米民主小区1号楼,"130.265225,45.287513",[],黑龙江省,牡丹江市,林口县
森焱发型设计,刁翎镇人民政府东南侧180米,"130.002880,45.779425",15636371998,黑龙江省,牡丹江市,林口县
金丽美容美发,林口县火车站西百惠楼下,"130.269408,45.291925",13351837688,黑龙江省,牡丹江市,林口县
金艺美容美发(迎宾路店),山水天域北区7号楼,"130.278749,45.279862",15946362347,黑龙江省,牡丹江市,林口县
赵岩发艺,林口镇恒远家园三号楼门市,"130.271287,45.285808",13946399505,黑龙江省,牡丹江市,林口县
海港美容美发(百合花园店),林口镇百合小区2号楼,"130.270052,45.284544",[],黑龙江省,牡丹江市,林口县
久明造型,向阳路与080县道交叉口西40米,"130.001790,45.780637",13304534927;17713339001,黑龙江省,牡丹江市,林口县
百合发屋(百合花园店),林口镇百合小区三号楼门市,"130.268286,45.283813",[],黑龙江省,牡丹江市,林口县
大凤中老年理发(民主小区店),文政大街民主小区八号楼,"130.263271,45.285934",13039702700,黑龙江省,牡丹江市,林口县
匠人美发(山水天域店),林口镇山水天域8号楼,"130.278601,45.279856",[],黑龙江省,牡丹江市,林口县
丝情发艺(迎宾路店),迎宾路楠山嘉园,"130.279315,45.283780",[],黑龙江省,牡丹江市,林口县
街道理发店,新城家园西侧190米,"130.294922,45.354520",[],黑龙江省,牡丹江市,林口县
丁丁造型美发,站前大街与金沟步行街交叉口南40米,"130.272034,45.292779",[],黑龙江省,牡丹江市,林口县
铭港高端烫染,林口镇金沟商贸街153号,"130.272572,45.292480",[],黑龙江省,牡丹江市,林口县
跃阳美发造型(林都雅苑小区店),林都雅苑5号楼0112号门市,"130.261075,45.282036",[],黑龙江省,牡丹江市,林口县
陶陶美发,林口镇四通路林都雅苑2号楼,"130.261456,45.282561",15245341077,黑龙江省,牡丹江市,林口县
新星红星发型设计,向阳路与站前大街交叉口西北220米,"130.273623,45.296482",18645784988,黑龙江省,牡丹江市,林口县
威潮发艺,060乡道与胜利大街交叉口东180米,"130.258359,45.288004",18845361601,黑龙江省,牡丹江市,林口县
博美发型设计,林口镇枫林晚2号楼负1层,"130.277274,45.293165",13555417444,黑龙江省,牡丹江市,林口县
我型我塑美发(御林嘉园店),黑龙江牡丹江林口县御林家园5号楼,"130.278075,45.286125",13945322131,黑龙江省,牡丹江市,林口县
红玲发廊,明华路与站前大街交叉口南40米,"130.264185,45.288502",15214625985,黑龙江省,牡丹江市,林口县
纯子美容美发,建堂派出所南侧240米,"130.054133,45.680261",[],黑龙江省,牡丹江市,林口县
鑫诺美发,文政街278号鑫子诺美发,"130.270914,45.288389",[],黑龙江省,牡丹江市,林口县
富饶造型,金沟步行街163号,"130.272476,45.292670",15046359321,黑龙江省,牡丹江市,林口县
欣荣美发,中海新城8号楼,"130.279844,45.275597",[],黑龙江省,牡丹江市,林口县
名匠造型,恒远家园1号楼0114门市,"130.270290,45.286624",13206869878,黑龙江省,牡丹江市,林口县
天艺专业美发理发(文政大街店),文政大街与团结路交叉口东北140米,"130.258934,45.283798",[],黑龙江省,牡丹江市,林口县
海洪发艺(民主小区店),民主小区8号楼,"130.262751,45.285595",[],黑龙江省,牡丹江市,林口县
秀华理发,兴林大街与商业路交叉口西120米,"130.289075,45.355675",[],黑龙江省,牡丹江市,林口县
剪成美业,世纪鼎城小区南门旁,"130.264975,45.276375",[],黑龙江省,牡丹江市,林口县
晓娥美发,现代城市广场,"130.268375,45.272925",[],黑龙江省,牡丹江市,林口县
嘉名造型,林都雅苑小区,"130.262125,45.282525",[],黑龙江省,牡丹江市,林口县
星耀美发,新宏基御庭园文政大街南门东120米,"130.269243,45.286918",[],黑龙江省,牡丹江市,林口县
超越美发,育红大街与迎宾路交叉口东北160米,"130.277725,45.288125",[],黑龙江省,牡丹江市,林口县
靓丽发艺,龙爪镇人民政府东南侧210米,"130.152125,45.245825",[],黑龙江省,牡丹江市,林口县
晓凤发艺,建华路与明德街交叉口东260米,"130.264602,45.278897",[],黑龙江省,牡丹江市,林口县
小红美发,文政大街244号金地家园,"130.272175,45.286025",[],黑龙江省,牡丹江市,林口县
汀格造型,平安街与友谊路交叉口西40米,"130.262775,45.283025",[],黑龙江省,牡丹江市,林口县
几禾形象设计工作室,鑫城国际,"130.270531,45.290229",[],黑龙江省,牡丹江市,林口县
爱鑫美发,060乡道与胜利大街交叉口东北180米,"130.258111,45.288516",[],黑龙江省,牡丹江市,林口县
一朵造型,迎春路与文政大街交叉口东南60米,"130.267024,45.287200",[],黑龙江省,牡丹江市,林口县
林口县秀丝轩专业烫染店,泰和泉三期1号楼0119,"130.265267,45.284826",13206881991,黑龙江省,牡丹江市,林口县
莱美形象设计工作室(芙蓉苑小区店),芙蓉苑小区,"130.274098,45.291158",[],黑龙江省,牡丹江市,林口县
老站前理发社(金地家园店),文政大街244号金地家园,"130.271840,45.287560",[],黑龙江省,牡丹江市,林口县
小刚烫染工作室,锦辉花园,"130.268417,45.288403",[],黑龙江省,牡丹江市,林口县
秀客造型,林口镇紫御华府11号楼,"130.264125,45.280225",[],黑龙江省,牡丹江市,林口县
明艳美发工作室,山水天域南区1号楼,"130.279525,45.279175",[],黑龙江省,牡丹江市,林口县
美容美发旗舰店,鑫城国际东门东南70米,"130.270914,45.290232",[],黑龙江省,牡丹江市,林口县
名洋美发造型,林口镇山水天域1号楼,"130.279618,45.279243",[],黑龙江省,牡丹江市,林口县
茗朗美发(园丁小区店),育红大街与前进路交叉口西南40米,"130.264289,45.284541",[],黑龙江省,牡丹江市,林口县
剪吧美容美发店,林都雅苑小区东北门旁,"130.263444,45.281978",[],黑龙江省,牡丹江市,林口县
大双美发,080县道与福祥街交叉口西北60米,"130.002628,45.779349",[],黑龙江省,牡丹江市,林口县
东方理发,站前大街与迎宾路交叉口北260米,"130.272385,45.295703",13945338483;18745367273,黑龙江省,牡丹江市,林口县
金港发艺,新宏基御庭园东南门西90米,"130.267277,45.286805",[],黑龙江省,牡丹江市,林口县
老理发美发店,古城镇供销社楼下,"130.295433,45.354460",[],黑龙江省,牡丹江市,林口县
老字号理发刮脸焗油,向阳路与站前大街交叉口西北220米,"130.273647,45.296542",15046350552;18246330744,黑龙江省,牡丹江市,林口县
